"Step","transformer only - Validation Accuracy","transformer only - Validation Accuracy__MIN","transformer only - Validation Accuracy__MAX"
"897","0.5664739884393064","0.5664739884393064","0.5664739884393064"
"899","0.5722543352601156","0.5722543352601156","0.5722543352601156"
"901","0.5722543352601156","0.5722543352601156","0.5722543352601156"
"903","0.5606936416184971","0.5606936416184971","0.5606936416184971"
"905","0.5549132947976878","0.5549132947976878","0.5549132947976878"
"907","0.5606936416184971","0.5606936416184971","0.5606936416184971"
"909","0.5549132947976878","0.5549132947976878","0.5549132947976878"
"911","0.5549132947976878","0.5549132947976878","0.5549132947976878"
"913","0.5549132947976878","0.5549132947976878","0.5549132947976878"
"915","0.5606936416184971","0.5606936416184971","0.5606936416184971"
"917","0.5606936416184971","0.5606936416184971","0.5606936416184971"
"919","0.5664739884393064","0.5664739884393064","0.5664739884393064"
"921","0.5606936416184971","0.5606936416184971","0.5606936416184971"
"923","0.5606936416184971","0.5606936416184971","0.5606936416184971"
"925","0.5664739884393064","0.5664739884393064","0.5664739884393064"
"927","0.5664739884393064","0.5664739884393064","0.5664739884393064"
"929","0.5664739884393064","0.5664739884393064","0.5664739884393064"
"931","0.5606936416184971","0.5606936416184971","0.5606936416184971"
"933","0.5549132947976878","0.5549132947976878","0.5549132947976878"
"935","0.5606936416184971","0.5606936416184971","0.5606936416184971"
"937","0.5664739884393064","0.5664739884393064","0.5664739884393064"
"939","0.5606936416184971","0.5606936416184971","0.5606936416184971"
"941","0.5606936416184971","0.5606936416184971","0.5606936416184971"
"943","0.5606936416184971","0.5606936416184971","0.5606936416184971"
"945","0.5606936416184971","0.5606936416184971","0.5606936416184971"
"947","0.5606936416184971","0.5606936416184971","0.5606936416184971"
"949","0.5722543352601156","0.5722543352601156","0.5722543352601156"
"951","0.5722543352601156","0.5722543352601156","0.5722543352601156"
"953","0.5722543352601156","0.5722543352601156","0.5722543352601156"
"955","0.5664739884393064","0.5664739884393064","0.5664739884393064"
"957","0.5722543352601156","0.5722543352601156","0.5722543352601156"
"959","0.5780346820809249","0.5780346820809249","0.5780346820809249"
"961","0.5606936416184971","0.5606936416184971","0.5606936416184971"
"963","0.5664739884393064","0.5664739884393064","0.5664739884393064"
"965","0.5664739884393064","0.5664739884393064","0.5664739884393064"
"967","0.5664739884393064","0.5664739884393064","0.5664739884393064"
"969","0.5722543352601156","0.5722543352601156","0.5722543352601156"
"971","0.5549132947976878","0.5549132947976878","0.5549132947976878"
"973","0.5549132947976878","0.5549132947976878","0.5549132947976878"
"975","0.5549132947976878","0.5549132947976878","0.5549132947976878"
"977","0.5606936416184971","0.5606936416184971","0.5606936416184971"
"979","0.5606936416184971","0.5606936416184971","0.5606936416184971"
"981","0.5606936416184971","0.5606936416184971","0.5606936416184971"
"983","0.5606936416184971","0.5606936416184971","0.5606936416184971"
"985","0.5549132947976878","0.5549132947976878","0.5549132947976878"
"987","0.5549132947976878","0.5549132947976878","0.5549132947976878"
"989","0.5549132947976878","0.5549132947976878","0.5549132947976878"
"991","0.5549132947976878","0.5549132947976878","0.5549132947976878"
"993","0.5549132947976878","0.5549132947976878","0.5549132947976878"
"995","0.5606936416184971","0.5606936416184971","0.5606936416184971"
"997","0.5606936416184971","0.5606936416184971","0.5606936416184971"
"999","0.5549132947976878","0.5549132947976878","0.5549132947976878"
"1001","0.5491329479768786","0.5491329479768786","0.5491329479768786"
"1003","0.5491329479768786","0.5491329479768786","0.5491329479768786"
"1005","0.5491329479768786","0.5491329479768786","0.5491329479768786"
"1007","0.5491329479768786","0.5491329479768786","0.5491329479768786"
"1009","0.5491329479768786","0.5491329479768786","0.5491329479768786"
"1011","0.5433526011560693","0.5433526011560693","0.5433526011560693"
"1013","0.5433526011560693","0.5433526011560693","0.5433526011560693"
"1015","0.5491329479768786","0.5491329479768786","0.5491329479768786"
"1017","0.5433526011560693","0.5433526011560693","0.5433526011560693"
"1019","0.5433526011560693","0.5433526011560693","0.5433526011560693"
"1021","0.5433526011560693","0.5433526011560693","0.5433526011560693"
"1023","0.5491329479768786","0.5491329479768786","0.5491329479768786"
"1025","0.5606936416184971","0.5606936416184971","0.5606936416184971"
"1027","0.5606936416184971","0.5606936416184971","0.5606936416184971"
"1029","0.5606936416184971","0.5606936416184971","0.5606936416184971"
"1031","0.5606936416184971","0.5606936416184971","0.5606936416184971"
"1033","0.5664739884393064","0.5664739884393064","0.5664739884393064"
"1035","0.5664739884393064","0.5664739884393064","0.5664739884393064"
"1037","0.5606936416184971","0.5606936416184971","0.5606936416184971"
"1039","0.5664739884393064","0.5664739884393064","0.5664739884393064"
"1041","0.5664739884393064","0.5664739884393064","0.5664739884393064"
"1043","0.5664739884393064","0.5664739884393064","0.5664739884393064"
"1045","0.5664739884393064","0.5664739884393064","0.5664739884393064"
"1047","0.5664739884393064","0.5664739884393064","0.5664739884393064"
"1049","0.5606936416184971","0.5606936416184971","0.5606936416184971"
"1051","0.5606936416184971","0.5606936416184971","0.5606936416184971"
"1053","0.5722543352601156","0.5722543352601156","0.5722543352601156"
"1055","0.5780346820809249","0.5780346820809249","0.5780346820809249"
"1057","0.5780346820809249","0.5780346820809249","0.5780346820809249"
"1059","0.5780346820809249","0.5780346820809249","0.5780346820809249"
"1061","0.5664739884393064","0.5664739884393064","0.5664739884393064"
"1063","0.5722543352601156","0.5722543352601156","0.5722543352601156"
"1065","0.5722543352601156","0.5722543352601156","0.5722543352601156"
"1067","0.5664739884393064","0.5664739884393064","0.5664739884393064"
"1069","0.5549132947976878","0.5549132947976878","0.5549132947976878"
"1071","0.5606936416184971","0.5606936416184971","0.5606936416184971"
"1073","0.5606936416184971","0.5606936416184971","0.5606936416184971"
"1075","0.5606936416184971","0.5606936416184971","0.5606936416184971"
"1077","0.5606936416184971","0.5606936416184971","0.5606936416184971"
"1079","0.5664739884393064","0.5664739884393064","0.5664739884393064"
"1081","0.5606936416184971","0.5606936416184971","0.5606936416184971"
"1083","0.5606936416184971","0.5606936416184971","0.5606936416184971"
"1085","0.5664739884393064","0.5664739884393064","0.5664739884393064"
"1087","0.5664739884393064","0.5664739884393064","0.5664739884393064"
"1089","0.5664739884393064","0.5664739884393064","0.5664739884393064"
"1091","0.5664739884393064","0.5664739884393064","0.5664739884393064"
"1093","0.5606936416184971","0.5606936416184971","0.5606936416184971"
"1095","0.5606936416184971","0.5606936416184971","0.5606936416184971"
"1097","0.5606936416184971","0.5606936416184971","0.5606936416184971"
"1099","0.5606936416184971","0.5606936416184971","0.5606936416184971"
"1101","0.5606936416184971","0.5606936416184971","0.5606936416184971"
"1103","0.5606936416184971","0.5606936416184971","0.5606936416184971"
"1105","0.5606936416184971","0.5606936416184971","0.5606936416184971"
"1107","0.5549132947976878","0.5549132947976878","0.5549132947976878"
"1109","0.5549132947976878","0.5549132947976878","0.5549132947976878"
"1111","0.5549132947976878","0.5549132947976878","0.5549132947976878"
"1113","0.5606936416184971","0.5606936416184971","0.5606936416184971"
"1115","0.5606936416184971","0.5606936416184971","0.5606936416184971"
"1117","0.5606936416184971","0.5606936416184971","0.5606936416184971"
"1119","0.5606936416184971","0.5606936416184971","0.5606936416184971"
"1121","0.5664739884393064","0.5664739884393064","0.5664739884393064"
"1123","0.5664739884393064","0.5664739884393064","0.5664739884393064"
"1125","0.5664739884393064","0.5664739884393064","0.5664739884393064"
"1127","0.5606936416184971","0.5606936416184971","0.5606936416184971"
"1129","0.5606936416184971","0.5606936416184971","0.5606936416184971"
"1131","0.5664739884393064","0.5664739884393064","0.5664739884393064"
"1133","0.5664739884393064","0.5664739884393064","0.5664739884393064"
"1135","0.5664739884393064","0.5664739884393064","0.5664739884393064"
"1137","0.5664739884393064","0.5664739884393064","0.5664739884393064"
"1139","0.5664739884393064","0.5664739884393064","0.5664739884393064"
"1141","0.5664739884393064","0.5664739884393064","0.5664739884393064"
"1143","0.5664739884393064","0.5664739884393064","0.5664739884393064"
"1145","0.5664739884393064","0.5664739884393064","0.5664739884393064"
"1147","0.5664739884393064","0.5664739884393064","0.5664739884393064"
"1149","0.5722543352601156","0.5722543352601156","0.5722543352601156"
"1151","0.5722543352601156","0.5722543352601156","0.5722543352601156"
"1153","0.5722543352601156","0.5722543352601156","0.5722543352601156"
"1155","0.5722543352601156","0.5722543352601156","0.5722543352601156"
"1157","0.5722543352601156","0.5722543352601156","0.5722543352601156"
"1159","0.5722543352601156","0.5722543352601156","0.5722543352601156"
"1161","0.5722543352601156","0.5722543352601156","0.5722543352601156"
"1163","0.5664739884393064","0.5664739884393064","0.5664739884393064"
"1165","0.5664739884393064","0.5664739884393064","0.5664739884393064"
"1167","0.5722543352601156","0.5722543352601156","0.5722543352601156"
"1169","0.5722543352601156","0.5722543352601156","0.5722543352601156"
"1171","0.5722543352601156","0.5722543352601156","0.5722543352601156"
"1173","0.5722543352601156","0.5722543352601156","0.5722543352601156"
"1175","0.5664739884393064","0.5664739884393064","0.5664739884393064"
"1177","0.5664739884393064","0.5664739884393064","0.5664739884393064"
"1179","0.5606936416184971","0.5606936416184971","0.5606936416184971"
"1181","0.5606936416184971","0.5606936416184971","0.5606936416184971"
"1183","0.5606936416184971","0.5606936416184971","0.5606936416184971"
"1185","0.5606936416184971","0.5606936416184971","0.5606936416184971"
"1187","0.5606936416184971","0.5606936416184971","0.5606936416184971"
"1189","0.5606936416184971","0.5606936416184971","0.5606936416184971"
"1191","0.5606936416184971","0.5606936416184971","0.5606936416184971"
"1193","0.5606936416184971","0.5606936416184971","0.5606936416184971"
"1195","0.5433526011560693","0.5433526011560693","0.5433526011560693"
"1197","0.5433526011560693","0.5433526011560693","0.5433526011560693"
"1199","0.5491329479768786","0.5491329479768786","0.5491329479768786"
"1201","0.5375722543352601","0.5375722543352601","0.5375722543352601"
"1203","0.5491329479768786","0.5491329479768786","0.5491329479768786"
"1205","0.5606936416184971","0.5606936416184971","0.5606936416184971"
"1207","0.5606936416184971","0.5606936416184971","0.5606936416184971"
"1209","0.5606936416184971","0.5606936416184971","0.5606936416184971"
"1211","0.5606936416184971","0.5606936416184971","0.5606936416184971"
"1213","0.5606936416184971","0.5606936416184971","0.5606936416184971"
"1215","0.5491329479768786","0.5491329479768786","0.5491329479768786"
"1217","0.5433526011560693","0.5433526011560693","0.5433526011560693"
"1219","0.5433526011560693","0.5433526011560693","0.5433526011560693"
"1221","0.5491329479768786","0.5491329479768786","0.5491329479768786"
"1223","0.5433526011560693","0.5433526011560693","0.5433526011560693"
"1225","0.5433526011560693","0.5433526011560693","0.5433526011560693"
"1227","0.5433526011560693","0.5433526011560693","0.5433526011560693"
"1229","0.5433526011560693","0.5433526011560693","0.5433526011560693"
"1231","0.5433526011560693","0.5433526011560693","0.5433526011560693"
"1233","0.5491329479768786","0.5491329479768786","0.5491329479768786"
"1235","0.5433526011560693","0.5433526011560693","0.5433526011560693"
"1237","0.5375722543352601","0.5375722543352601","0.5375722543352601"
"1239","0.5260115606936416","0.5260115606936416","0.5260115606936416"
"1241","0.5260115606936416","0.5260115606936416","0.5260115606936416"
"1243","0.5260115606936416","0.5260115606936416","0.5260115606936416"
"1245","0.5260115606936416","0.5260115606936416","0.5260115606936416"
"1247","0.5317919075144508","0.5317919075144508","0.5317919075144508"
"1249","0.5260115606936416","0.5260115606936416","0.5260115606936416"
"1251","0.5260115606936416","0.5260115606936416","0.5260115606936416"
"1253","0.5260115606936416","0.5260115606936416","0.5260115606936416"
"1255","0.5317919075144508","0.5317919075144508","0.5317919075144508"
"1257","0.5260115606936416","0.5260115606936416","0.5260115606936416"
"1259","0.5317919075144508","0.5317919075144508","0.5317919075144508"
"1261","0.5317919075144508","0.5317919075144508","0.5317919075144508"
"1263","0.5260115606936416","0.5260115606936416","0.5260115606936416"
"1265","0.5202312138728323","0.5202312138728323","0.5202312138728323"
"1267","0.5317919075144508","0.5317919075144508","0.5317919075144508"
"1269","0.5549132947976878","0.5549132947976878","0.5549132947976878"
"1271","0.5664739884393064","0.5664739884393064","0.5664739884393064"
"1273","0.5664739884393064","0.5664739884393064","0.5664739884393064"
"1275","0.5664739884393064","0.5664739884393064","0.5664739884393064"
"1277","0.5664739884393064","0.5664739884393064","0.5664739884393064"
"1279","0.5664739884393064","0.5664739884393064","0.5664739884393064"
"1281","0.5664739884393064","0.5664739884393064","0.5664739884393064"
"1283","0.5664739884393064","0.5664739884393064","0.5664739884393064"
"1285","0.5664739884393064","0.5664739884393064","0.5664739884393064"
"1287","0.5491329479768786","0.5491329479768786","0.5491329479768786"
"1289","0.5433526011560693","0.5433526011560693","0.5433526011560693"
"1291","0.5433526011560693","0.5433526011560693","0.5433526011560693"
"1293","0.5433526011560693","0.5433526011560693","0.5433526011560693"
"1295","0.5491329479768786","0.5491329479768786","0.5491329479768786"
"1297","0.5491329479768786","0.5491329479768786","0.5491329479768786"
"1299","0.5491329479768786","0.5491329479768786","0.5491329479768786"
"1301","0.5433526011560693","0.5433526011560693","0.5433526011560693"
"1303","0.5375722543352601","0.5375722543352601","0.5375722543352601"
"1305","0.5375722543352601","0.5375722543352601","0.5375722543352601"
"1307","0.5375722543352601","0.5375722543352601","0.5375722543352601"
"1309","0.5375722543352601","0.5375722543352601","0.5375722543352601"
"1311","0.5375722543352601","0.5375722543352601","0.5375722543352601"
"1313","0.5375722543352601","0.5375722543352601","0.5375722543352601"
"1315","0.5491329479768786","0.5491329479768786","0.5491329479768786"
"1317","0.5491329479768786","0.5491329479768786","0.5491329479768786"
"1319","0.5491329479768786","0.5491329479768786","0.5491329479768786"
"1321","0.5491329479768786","0.5491329479768786","0.5491329479768786"
"1323","0.5491329479768786","0.5491329479768786","0.5491329479768786"
"1325","0.5491329479768786","0.5491329479768786","0.5491329479768786"
"1327","0.5433526011560693","0.5433526011560693","0.5433526011560693"
"1329","0.5491329479768786","0.5491329479768786","0.5491329479768786"
"1331","0.5491329479768786","0.5491329479768786","0.5491329479768786"
"1333","0.5433526011560693","0.5433526011560693","0.5433526011560693"
"1335","0.5433526011560693","0.5433526011560693","0.5433526011560693"
"1337","0.5433526011560693","0.5433526011560693","0.5433526011560693"
"1339","0.5433526011560693","0.5433526011560693","0.5433526011560693"
"1341","0.5433526011560693","0.5433526011560693","0.5433526011560693"
"1343","0.5433526011560693","0.5433526011560693","0.5433526011560693"
"1345","0.5433526011560693","0.5433526011560693","0.5433526011560693"
"1347","0.5433526011560693","0.5433526011560693","0.5433526011560693"
"1349","0.5433526011560693","0.5433526011560693","0.5433526011560693"
"1351","0.5433526011560693","0.5433526011560693","0.5433526011560693"
"1353","0.5433526011560693","0.5433526011560693","0.5433526011560693"
"1355","0.5491329479768786","0.5491329479768786","0.5491329479768786"
"1357","0.5491329479768786","0.5491329479768786","0.5491329479768786"
"1359","0.5433526011560693","0.5433526011560693","0.5433526011560693"
"1361","0.5433526011560693","0.5433526011560693","0.5433526011560693"
"1363","0.5433526011560693","0.5433526011560693","0.5433526011560693"
"1365","0.5433526011560693","0.5433526011560693","0.5433526011560693"
"1367","0.5433526011560693","0.5433526011560693","0.5433526011560693"
"1369","0.5433526011560693","0.5433526011560693","0.5433526011560693"
"1371","0.5491329479768786","0.5491329479768786","0.5491329479768786"
"1373","0.5375722543352601","0.5375722543352601","0.5375722543352601"
"1375","0.5375722543352601","0.5375722543352601","0.5375722543352601"
"1377","0.5375722543352601","0.5375722543352601","0.5375722543352601"
"1379","0.5375722543352601","0.5375722543352601","0.5375722543352601"
"1381","0.5375722543352601","0.5375722543352601","0.5375722543352601"
"1383","0.5375722543352601","0.5375722543352601","0.5375722543352601"
"1385","0.5375722543352601","0.5375722543352601","0.5375722543352601"
"1387","0.5375722543352601","0.5375722543352601","0.5375722543352601"
"1389","0.5317919075144508","0.5317919075144508","0.5317919075144508"
"1391","0.5317919075144508","0.5317919075144508","0.5317919075144508"
"1393","0.5375722543352601","0.5375722543352601","0.5375722543352601"
"1395","0.5375722543352601","0.5375722543352601","0.5375722543352601"
"1397","0.5317919075144508","0.5317919075144508","0.5317919075144508"
"1399","0.5317919075144508","0.5317919075144508","0.5317919075144508"
"1401","0.5317919075144508","0.5317919075144508","0.5317919075144508"
"1403","0.5317919075144508","0.5317919075144508","0.5317919075144508"
"1405","0.5260115606936416","0.5260115606936416","0.5260115606936416"
"1407","0.5317919075144508","0.5317919075144508","0.5317919075144508"
"1409","0.5317919075144508","0.5317919075144508","0.5317919075144508"
"1411","0.5317919075144508","0.5317919075144508","0.5317919075144508"
"1413","0.5317919075144508","0.5317919075144508","0.5317919075144508"
"1415","0.5317919075144508","0.5317919075144508","0.5317919075144508"
"1417","0.5317919075144508","0.5317919075144508","0.5317919075144508"
"1419","0.5375722543352601","0.5375722543352601","0.5375722543352601"
"1421","0.5433526011560693","0.5433526011560693","0.5433526011560693"
"1423","0.5433526011560693","0.5433526011560693","0.5433526011560693"
"1425","0.5433526011560693","0.5433526011560693","0.5433526011560693"
"1427","0.5433526011560693","0.5433526011560693","0.5433526011560693"
"1429","0.5433526011560693","0.5433526011560693","0.5433526011560693"
"1431","0.5433526011560693","0.5433526011560693","0.5433526011560693"
"1433","0.5433526011560693","0.5433526011560693","0.5433526011560693"
"1435","0.5433526011560693","0.5433526011560693","0.5433526011560693"
"1437","0.5433526011560693","0.5433526011560693","0.5433526011560693"
"1439","0.5375722543352601","0.5375722543352601","0.5375722543352601"
"1441","0.5375722543352601","0.5375722543352601","0.5375722543352601"
"1443","0.5375722543352601","0.5375722543352601","0.5375722543352601"
"1445","0.5375722543352601","0.5375722543352601","0.5375722543352601"
"1447","0.5375722543352601","0.5375722543352601","0.5375722543352601"
"1449","0.5375722543352601","0.5375722543352601","0.5375722543352601"
"1451","0.5375722543352601","0.5375722543352601","0.5375722543352601"
"1453","0.5375722543352601","0.5375722543352601","0.5375722543352601"
"1455","0.5375722543352601","0.5375722543352601","0.5375722543352601"
"1457","0.5375722543352601","0.5375722543352601","0.5375722543352601"
"1459","0.5375722543352601","0.5375722543352601","0.5375722543352601"
"1461","0.5433526011560693","0.5433526011560693","0.5433526011560693"
"1463","0.5433526011560693","0.5433526011560693","0.5433526011560693"
"1465","0.5433526011560693","0.5433526011560693","0.5433526011560693"
"1467","0.5433526011560693","0.5433526011560693","0.5433526011560693"
"1469","0.5491329479768786","0.5491329479768786","0.5491329479768786"
"1471","0.5491329479768786","0.5491329479768786","0.5491329479768786"
"1473","0.5491329479768786","0.5491329479768786","0.5491329479768786"
"1475","0.5549132947976878","0.5549132947976878","0.5549132947976878"
"1477","0.5549132947976878","0.5549132947976878","0.5549132947976878"
"1479","0.5491329479768786","0.5491329479768786","0.5491329479768786"
"1481","0.5491329479768786","0.5491329479768786","0.5491329479768786"
"1483","0.5491329479768786","0.5491329479768786","0.5491329479768786"
"1485","0.5491329479768786","0.5491329479768786","0.5491329479768786"
"1487","0.5491329479768786","0.5491329479768786","0.5491329479768786"
"1489","0.5433526011560693","0.5433526011560693","0.5433526011560693"
"1491","0.5433526011560693","0.5433526011560693","0.5433526011560693"
"1493","0.5433526011560693","0.5433526011560693","0.5433526011560693"
"1495","0.5433526011560693","0.5433526011560693","0.5433526011560693"
"1497","0.5433526011560693","0.5433526011560693","0.5433526011560693"
"1499","0.5491329479768786","0.5491329479768786","0.5491329479768786"
"1501","0.5491329479768786","0.5491329479768786","0.5491329479768786"
"1503","0.5491329479768786","0.5491329479768786","0.5491329479768786"
"1505","0.5491329479768786","0.5491329479768786","0.5491329479768786"
"1507","0.5491329479768786","0.5491329479768786","0.5491329479768786"
"1509","0.5491329479768786","0.5491329479768786","0.5491329479768786"
"1511","0.5491329479768786","0.5491329479768786","0.5491329479768786"
"1513","0.5491329479768786","0.5491329479768786","0.5491329479768786"
"1515","0.5491329479768786","0.5491329479768786","0.5491329479768786"
"1517","0.5491329479768786","0.5491329479768786","0.5491329479768786"
"1519","0.5491329479768786","0.5491329479768786","0.5491329479768786"
"1521","0.5491329479768786","0.5491329479768786","0.5491329479768786"
"1523","0.5491329479768786","0.5491329479768786","0.5491329479768786"
"1525","0.5491329479768786","0.5491329479768786","0.5491329479768786"
"1527","0.5433526011560693","0.5433526011560693","0.5433526011560693"
"1529","0.5433526011560693","0.5433526011560693","0.5433526011560693"
"1531","0.5433526011560693","0.5433526011560693","0.5433526011560693"
"1533","0.5491329479768786","0.5491329479768786","0.5491329479768786"
"1535","0.5491329479768786","0.5491329479768786","0.5491329479768786"
"1537","0.5491329479768786","0.5491329479768786","0.5491329479768786"
"1539","0.5491329479768786","0.5491329479768786","0.5491329479768786"
"1541","0.5491329479768786","0.5491329479768786","0.5491329479768786"
"1543","0.5549132947976878","0.5549132947976878","0.5549132947976878"
"1545","0.5549132947976878","0.5549132947976878","0.5549132947976878"
"1547","0.5549132947976878","0.5549132947976878","0.5549132947976878"
"1549","0.5549132947976878","0.5549132947976878","0.5549132947976878"
"1551","0.5491329479768786","0.5491329479768786","0.5491329479768786"
"1553","0.5491329479768786","0.5491329479768786","0.5491329479768786"
"1555","0.5491329479768786","0.5491329479768786","0.5491329479768786"
"1557","0.5491329479768786","0.5491329479768786","0.5491329479768786"
"1559","0.5491329479768786","0.5491329479768786","0.5491329479768786"
"1561","0.5491329479768786","0.5491329479768786","0.5491329479768786"
"1563","0.5491329479768786","0.5491329479768786","0.5491329479768786"
"1565","0.5491329479768786","0.5491329479768786","0.5491329479768786"
"1567","0.5491329479768786","0.5491329479768786","0.5491329479768786"
"1569","0.5491329479768786","0.5491329479768786","0.5491329479768786"
"1571","0.5491329479768786","0.5491329479768786","0.5491329479768786"
"1573","0.5491329479768786","0.5491329479768786","0.5491329479768786"
"1575","0.5491329479768786","0.5491329479768786","0.5491329479768786"
"1577","0.5491329479768786","0.5491329479768786","0.5491329479768786"
"1579","0.5491329479768786","0.5491329479768786","0.5491329479768786"
"1581","0.5491329479768786","0.5491329479768786","0.5491329479768786"
"1583","0.5491329479768786","0.5491329479768786","0.5491329479768786"
"1585","0.5491329479768786","0.5491329479768786","0.5491329479768786"
"1587","0.5491329479768786","0.5491329479768786","0.5491329479768786"
"1589","0.5491329479768786","0.5491329479768786","0.5491329479768786"
"1591","0.5491329479768786","0.5491329479768786","0.5491329479768786"
"1593","0.5491329479768786","0.5491329479768786","0.5491329479768786"
"1595","0.5491329479768786","0.5491329479768786","0.5491329479768786"
"1597","0.5491329479768786","0.5491329479768786","0.5491329479768786"
"1599","0.5491329479768786","0.5491329479768786","0.5491329479768786"
"1601","0.5491329479768786","0.5491329479768786","0.5491329479768786"
"1603","0.5491329479768786","0.5491329479768786","0.5491329479768786"
"1605","0.5491329479768786","0.5491329479768786","0.5491329479768786"
"1607","0.5491329479768786","0.5491329479768786","0.5491329479768786"
"1609","0.5491329479768786","0.5491329479768786","0.5491329479768786"
"1611","0.5491329479768786","0.5491329479768786","0.5491329479768786"
"1613","0.5491329479768786","0.5491329479768786","0.5491329479768786"
"1615","0.5491329479768786","0.5491329479768786","0.5491329479768786"
"1617","0.5491329479768786","0.5491329479768786","0.5491329479768786"
"1619","0.5491329479768786","0.5491329479768786","0.5491329479768786"
"1621","0.5491329479768786","0.5491329479768786","0.5491329479768786"
"1623","0.5491329479768786","0.5491329479768786","0.5491329479768786"
"1625","0.5491329479768786","0.5491329479768786","0.5491329479768786"
"1627","0.5491329479768786","0.5491329479768786","0.5491329479768786"
"1629","0.5491329479768786","0.5491329479768786","0.5491329479768786"
"1631","0.5491329479768786","0.5491329479768786","0.5491329479768786"
"1633","0.5491329479768786","0.5491329479768786","0.5491329479768786"
"1635","0.5491329479768786","0.5491329479768786","0.5491329479768786"
"1637","0.5491329479768786","0.5491329479768786","0.5491329479768786"
"1639","0.5491329479768786","0.5491329479768786","0.5491329479768786"
"1641","0.5491329479768786","0.5491329479768786","0.5491329479768786"
"1643","0.5491329479768786","0.5491329479768786","0.5491329479768786"
"1645","0.5491329479768786","0.5491329479768786","0.5491329479768786"
"1647","0.5491329479768786","0.5491329479768786","0.5491329479768786"
"1649","0.5491329479768786","0.5491329479768786","0.5491329479768786"
"1651","0.5491329479768786","0.5491329479768786","0.5491329479768786"
"1653","0.5491329479768786","0.5491329479768786","0.5491329479768786"
"1655","0.5491329479768786","0.5491329479768786","0.5491329479768786"
"1657","0.5491329479768786","0.5491329479768786","0.5491329479768786"
"1659","0.5491329479768786","0.5491329479768786","0.5491329479768786"
"1661","0.5491329479768786","0.5491329479768786","0.5491329479768786"
"1663","0.5491329479768786","0.5491329479768786","0.5491329479768786"
"1665","0.5491329479768786","0.5491329479768786","0.5491329479768786"
"1667","0.5491329479768786","0.5491329479768786","0.5491329479768786"
"1669","0.5491329479768786","0.5491329479768786","0.5491329479768786"
"1671","0.5491329479768786","0.5491329479768786","0.5491329479768786"
"1673","0.5491329479768786","0.5491329479768786","0.5491329479768786"
"1675","0.5491329479768786","0.5491329479768786","0.5491329479768786"
"1677","0.5491329479768786","0.5491329479768786","0.5491329479768786"
"1679","0.5491329479768786","0.5491329479768786","0.5491329479768786"
"1681","0.5491329479768786","0.5491329479768786","0.5491329479768786"
"1683","0.5491329479768786","0.5491329479768786","0.5491329479768786"
"1685","0.5491329479768786","0.5491329479768786","0.5491329479768786"
"1687","0.5491329479768786","0.5491329479768786","0.5491329479768786"
"1689","0.5491329479768786","0.5491329479768786","0.5491329479768786"
"1691","0.5491329479768786","0.5491329479768786","0.5491329479768786"
"1693","0.5491329479768786","0.5491329479768786","0.5491329479768786"
"1695","0.5491329479768786","0.5491329479768786","0.5491329479768786"
"1697","0.5491329479768786","0.5491329479768786","0.5491329479768786"
"1699","0.5491329479768786","0.5491329479768786","0.5491329479768786"
"1701","0.5491329479768786","0.5491329479768786","0.5491329479768786"
"1703","0.5491329479768786","0.5491329479768786","0.5491329479768786"
"1705","0.5491329479768786","0.5491329479768786","0.5491329479768786"
"1707","0.5491329479768786","0.5491329479768786","0.5491329479768786"
"1709","0.5491329479768786","0.5491329479768786","0.5491329479768786"
"1711","0.5491329479768786","0.5491329479768786","0.5491329479768786"
"1713","0.5491329479768786","0.5491329479768786","0.5491329479768786"
"1715","0.5491329479768786","0.5491329479768786","0.5491329479768786"
"1717","0.5491329479768786","0.5491329479768786","0.5491329479768786"
"1719","0.5491329479768786","0.5491329479768786","0.5491329479768786"
"1721","0.5491329479768786","0.5491329479768786","0.5491329479768786"
"1723","0.5491329479768786","0.5491329479768786","0.5491329479768786"
"1725","0.5491329479768786","0.5491329479768786","0.5491329479768786"
"1727","0.5491329479768786","0.5491329479768786","0.5491329479768786"
"1729","0.5491329479768786","0.5491329479768786","0.5491329479768786"
"1731","0.5491329479768786","0.5491329479768786","0.5491329479768786"
"1733","0.5491329479768786","0.5491329479768786","0.5491329479768786"
"1735","0.5491329479768786","0.5491329479768786","0.5491329479768786"
"1737","0.5491329479768786","0.5491329479768786","0.5491329479768786"
"1739","0.5491329479768786","0.5491329479768786","0.5491329479768786"
"1741","0.5491329479768786","0.5491329479768786","0.5491329479768786"
"1743","0.5491329479768786","0.5491329479768786","0.5491329479768786"
"1745","0.5491329479768786","0.5491329479768786","0.5491329479768786"
"1747","0.5491329479768786","0.5491329479768786","0.5491329479768786"
"1749","0.5491329479768786","0.5491329479768786","0.5491329479768786"
"1751","0.5491329479768786","0.5491329479768786","0.5491329479768786"
"1753","0.5491329479768786","0.5491329479768786","0.5491329479768786"
"1755","0.5491329479768786","0.5491329479768786","0.5491329479768786"
"1757","0.5491329479768786","0.5491329479768786","0.5491329479768786"
"1759","0.5491329479768786","0.5491329479768786","0.5491329479768786"
"1761","0.5491329479768786","0.5491329479768786","0.5491329479768786"
"1763","0.5491329479768786","0.5491329479768786","0.5491329479768786"
"1765","0.5491329479768786","0.5491329479768786","0.5491329479768786"
"1767","0.5491329479768786","0.5491329479768786","0.5491329479768786"
"1769","0.5491329479768786","0.5491329479768786","0.5491329479768786"
